best_bid_amount,best_ask_amount,ask_iv,bid_iv,underlying_index,underlying_price,mark_iv,best_bid_price,best_ask_price,interest_rate,mark_price,open_interest,max_price,min_price,settlement_price,last_price,asks,bids,instrument_name,index_price,change_id,timestamp,greeks.rho,greeks.theta,greeks.vega,greeks.gamma,greeks.delta,stats.volume_usd,stats.volume,stats.price_change,stats.low,stats.high,settlement_period,Expiration Date,Strike Price,Time to Expiration
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.96,134.26,0.0,0.0,0.0,1.9519,0.0,2.1795,1.798,2.018,1.975,[],[],ETH-28MAR25-8200-P,2634.04,14252040573,1730245637199,-33.0303,-2.38738,5.5038,0.00012,-0.77964,0.0,0.0,,,,month,28MAR25,8200,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.96,125.17,0.0,0.0,0.0,0.0741,0.0,0.1905,0.026,0.070617,0.0975,[],[],ETH-28MAR25-7400-C,2634.04,14252040468,1730245637302,1.79951,-2.24047,5.54026,0.00013,0.22292,0.0,0.0,,,,month,28MAR25,7400,0.40821917808219177
137.0,950.0,81.25,78.46,ETH-28MAR25,2851.96,81.25,0.006,0.0075,0.0,0.0075,5409.0,0.046,0.0001,0.007005,0.0175,"[[0.0075, 950.0]]","[[0.006, 137.0]]",ETH-28MAR25-8000-C,2634.04,14429607846,1730245637199,0.40593,-0.44734,1.64453,6e-05,0.04229,0.0,0.0,,,,month,28MAR25,8000,0.40821917808219177
0.0,168.0,106.41,0.0,ETH-28MAR25,2851.96,83.11,0.0,2.1775,0.0,2.1607,4305.0,2.3175,2.0355,2.236561,2.232,"[[2.1775, 168.0]]",[],ETH-28MAR25-9000-P,2634.04,14429683774,1730245637199,-36.54424,-0.33568,1.20635,4e-05,-0.97101,0.0,0.0,,,,month,28MAR25,9000,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.96,125.17,0.0,0.0,0.0,1.6688,0.0,1.8765,1.5285,1.728004,1.515,[],[],ETH-28MAR25-7400-P,2634.04,14252040718,1730245637302,-29.57602,-2.24047,5.54026,0.00013,-0.77708,0.0,0.0,,,,month,28MAR25,7400,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.96,134.26,0.0,0.0,0.0,0.0767,0.0,0.2005,0.0265,0.073328,0.0445,[],[],ETH-28MAR25-8200-C,2634.04,14252040691,1730245637199,1.73717,-2.38738,5.5038,0.00012,0.22036,0.0,0.0,,,,month,28MAR25,8200,0.40821917808219177
0.0,281.0,114.06,0.0,ETH-28MAR25,2851.97,86.09,0.0,2.529,0.0,2.5103,3970.0,2.6795,2.3725,2.594383,3.6795,"[[2.529, 281.0], [2.595, 278.0]]",[],ETH-28MAR25-10000-P,2634.05,14429683915,1730245639316,-40.69766,-0.28216,0.97898,3e-05,-0.97741,0.0,0.0,,,,month,28MAR25,10000,0.40821917808219177
101.0,100.0,86.09,83.23,ETH-28MAR25,2851.97,86.09,0.003,0.0039,0.0,0.0039,4360.0,0.0335,0.0001,0.003319,0.0048,"[[0.0039, 100.0]]","[[0.003, 101.0]]",ETH-28MAR25-10000-C,2634.05,14429600293,1730245639316,0.21808,-0.28217,0.97905,3e-05,0.02259,0.0,0.0,,,,month,28MAR25,10000,0.40821917808219177
121.0,37.0,83.11,80.84,ETH-28MAR25,2851.97,83.11,0.0041,0.005,0.0,0.005,4712.0,0.0375,0.0001,0.004604,0.0165,"[[0.005, 37.0]]","[[0.0041, 121.0]]",ETH-28MAR25-9000-C,2634.05,14429609498,1730245639316,0.27993,-0.3357,1.20645,4e-05,0.02899,0.0,0.0,,,,month,28MAR25,9000,0.40821917808219177
1.0,148.0,88.97,85.49,ETH-28MAR25,2851.97,88.97,0.0023,0.0032,0.0,0.0032,3700.0,0.0305,0.0001,0.002902,0.011,"[[0.0032, 148.0]]","[[0.0023, 1.0]]",ETH-28MAR25-11000-C,2634.05,14429600718,1730245639213,0.17771,-0.24543,0.82394,3e-05,0.01843,0.0,0.0,,,,month,28MAR25,11000,0.40821917808219177
0.0,281.0,116.24,0.0,ETH-28MAR25,2851.97,88.97,0.0,2.876,0.0,2.8602,4208.0,3.0425,2.7095,2.953072,4.052,"[[2.876, 281.0]]",[],ETH-28MAR25-11000-P,2634.05,14429683886,1730245639316,-44.8296,-0.24541,0.82387,3e-05,-0.98157,0.0,0.0,,,,month,28MAR25,11000,0.40821917808219177
1.0,100.0,91.22,87.48,ETH-28MAR25,2851.97,91.22,0.0018,0.0026,0.0,0.0026,3134.0,0.028,0.0001,0.002302,0.045,"[[0.0026, 100.0]]","[[0.0018, 1.0]]",ETH-28MAR25-12000-C,2634.05,14429601235,1730245639316,0.14444,-0.21073,0.68999,2e-05,0.01498,0.0,0.0,,,,month,28MAR25,12000,0.40821917808219177
0.0,281.0,122.52,0.0,ETH-28MAR25,2851.97,91.22,0.0,3.2275,0.0,3.2102,3967.0,3.4055,3.0465,3.311578,4.1615,"[[3.2275, 281.0]]",[],ETH-28MAR25-12000-P,2634.05,14429683868,1730245639213,-48.95443,-0.21072,0.68994,2e-05,-0.98502,0.0,0.0,,,,month,28MAR25,12000,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.97,135.04,0.0,0.0,0.0,0.03,0.0,0.1215,0.006,0.028395,0.0195,[],[],ETH-28MAR25-13000-C,2634.05,14252040520,1730245639316,0.8378,-1.41457,3.24235,7e-05,0.0993,0.0,0.0,,,,month,28MAR25,13000,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.97,139.19,0.0,0.0,0.0,5.3278,0.0,5.655,5.072,5.479289,7.3395,[],[],ETH-28MAR25-18000-P,2634.05,14252040342,1730245639316,-75.82579,-0.95682,2.12769,4e-05,-0.9429,0.0,0.0,,,,month,28MAR25,18000,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.97,139.19,0.0,0.0,0.0,0.0188,0.0,0.0965,0.0027,0.017728,0.045,[],[],ETH-28MAR25-17000-C,2634.05,14252040689,1730245639316,0.55494,-1.05495,2.3459,5e-05,0.06469,0.0,0.0,,,,month,28MAR25,17000,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.97,139.39,0.0,0.0,0.0,0.0126,0.0,0.0785,0.0001,0.011837,0.029,[],[],ETH-28MAR25-20000-C,2634.05,14252040443,1730245639213,0.39548,-0.79699,1.76978,4e-05,0.0453,0.0,0.0,,,,month,28MAR25,20000,0.40821917808219177
0.0,250.0,0.0,0.0,ETH-27JUN25,2904.51,0.0,0.0,0.6195,0.0,0.6557,448.0,0.6705,0.641,0.651141,0.681,"[[0.6195, 250.0], [0.688, 180.0]]",[],ETH-27JUN25-1000-C,2634.05,14429639610,1730245639318,6.58478,0.0,0.0,0.0,1.0,0.0,0.0,,,,month,27JUN25,1000,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.97,135.04,0.0,0.0,0.0,3.5883,0.0,3.858,3.391,3.696779,2.083,[],[],ETH-28MAR25-13000-P,2634.05,14252040497,1730245639213,-54.28136,-1.41457,3.24235,7e-05,-0.9007,0.0,0.0,,,,month,28MAR25,13000,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.97,136.3,0.0,0.0,0.0,0.0265,0.0,0.1145,0.0048,0.02508,0.3535,[],[],ETH-28MAR25-14000-C,2634.05,14252040749,1730245639213,0.75162,-1.31361,2.98291,6e-05,0.08869,0.0,0.0,,,,month,28MAR25,14000,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.97,139.19,0.0,0.0,0.0,0.0163,0.0,0.0895,0.0014,0.015373,0.0001,[],[],ETH-28MAR25-18000-C,2634.05,14252040476,1730245639316,0.49305,-0.95682,2.12769,4e-05,0.0571,0.0,0.0,,,,month,28MAR25,18000,0.40821917808219177
1.0,0.0,0.0,90.77,ETH-28MAR25,2851.97,136.3,0.0008,0.0,0.0,0.0203,2527.0,0.105,0.0037,0.001601,0.0002,[],"[[0.0008, 1.0]]",ETH-28MAR25-15000-C,2634.05,14429592330,1730245639213,0.59192,-1.13062,2.47761,5e-05,0.07105,153.99,80.0,-84.6154,0.0002,0.0013,month,28MAR25,15000,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.97,136.3,0.0,0.0,0.0,0.0187,0.0,0.0965,0.0029,0.017616,0.0001,[],[],ETH-28MAR25-16000-C,2634.05,14308547931,1730245639213,0.56045,-1.04769,2.3573,5e-05,0.06548,0.0,0.0,,,,month,28MAR25,16000,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.97,136.3,0.0,0.0,0.0,3.9354,0.0,4.217,3.727,4.05257,3.593,[],[],ETH-28MAR25-14000-P,2634.05,14252040699,1730245639316,-58.60748,-1.31361,2.98291,6e-05,-0.91131,0.0,0.0,,,,month,28MAR25,14000,0.40821917808219177
0.0,205.0,142.35,0.0,ETH-28MAR25,2851.97,136.3,0.0,4.2855,0.0,4.2799,359.0,4.573,4.0625,4.388197,4.6125,"[[4.2855, 205.0], [4.3925, 76.0]]",[],ETH-28MAR25-15000-P,2634.05,14429683763,1730245639213,-60.7817,-1.13058,2.47746,5e-05,-0.92896,0.0,0.0,,,,month,28MAR25,15000,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.97,139.19,0.0,0.0,0.0,5.6763,0.0,6.0145,5.4085,5.836416,7.2395,[],[],ETH-28MAR25-19000-P,2634.05,14252040648,1730245639213,-80.11936,-0.86923,1.93291,4e-05,-0.94942,0.0,0.0,,,,month,28MAR25,19000,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.97,136.3,0.0,0.0,0.0,4.6294,0.0,4.9305,4.3985,4.763821,,[],[],ETH-28MAR25-16000-P,2634.05,14252040304,1730245639316,-67.26259,-1.06027,2.40763,5e-05,-0.93311,0.0,0.0,,,,month,28MAR25,16000,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.97,139.19,0.0,0.0,0.0,4.9796,0.0,5.296,4.7355,5.122537,4.6735,[],[],ETH-28MAR25-17000-P,2634.05,14252040406,1730245639213,-71.52396,-1.05495,2.3459,5e-05,-0.93531,0.0,0.0,,,,month,28MAR25,17000,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-27JUN25,2904.53,103.23,0.0,0.0,0.0,0.6262,0.0,0.6825,0.592,0.622245,0.5615,[],[],ETH-27JUN25-1200-C,2634.07,14257718210,1730245642338,5.91727,-0.6808,3.24141,6e-05,0.92882,0.0,0.0,,,,month,27JUN25,1200,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.99,139.39,0.0,0.0,0.0,6.0253,0.0,6.375,5.745,6.193965,3.7829,[],[],ETH-28MAR25-20000-P,2634.07,14252040428,1730245642337,-84.40321,-0.79701,1.76982,4e-05,-0.9547,0.0,0.0,,,,month,28MAR25,20000,0.40821917808219177
112.0,168.0,77.33,73.55,ETH-27JUN25,2904.53,0.0,0.005,0.0065,0.0,0.0,6.0,0.015,0.0001,0.0,0.0095,"[[0.0065, 168.0]]","[[0.005, 112.0]]",ETH-27JUN25-1000-P,2634.07,14429634465,1730245642234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,month,27JUN25,1000,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.99,139.19,0.0,0.0,0.0,0.0142,0.0,0.0835,0.0001,0.013394,0.0001,[],[],ETH-28MAR25-19000-C,2634.07,14252040451,1730245642337,0.43942,-0.86925,1.93295,4e-05,0.05058,0.0,0.0,,,,month,28MAR25,19000,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-27JUN25,2904.53,103.23,0.0,0.0,0.0,0.0394,0.0,0.0935,0.0165,0.040876,0.112,[],[],ETH-27JUN25-1200-P,2634.07,14252040390,1730245642338,-2.16243,-0.6808,3.24141,6e-05,-0.07118,0.0,0.0,,,,month,27JUN25,1200,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2904.53,92.29,0.0,0.0,0.0,0.5629,0.0,0.623,0.5245,0.558264,0.5945,[],[],ETH-27JUN25-1400-C,2634.07,14252040593,1730245642338,6.79395,-0.72517,3.86207,7e-05,0.91026,0.0,0.0,,,,month,27JUN25,1400,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2904.53,74.23,0.0,0.0,0.0,0.4133,250.0,0.4845,0.3675,0.409166,0.4167,[],[],ETH-27JUN25-1900-C,2634.07,14412033052,1730245642234,8.22968,-0.87499,5.6795,0.00014,0.84262,272961.42,250.0,0.0,0.4167,0.4167,month,27JUN25,1900,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2904.53,74.23,0.0,0.0,0.0,0.0689,0.0,0.138,0.035,0.071997,,[],[],ETH-27JUN25-1900-P,2634.07,14252040450,1730245642338,-4.44472,-0.86977,5.75918,0.00014,-0.15833,0.0,0.0,,,,month,27JUN25,1900,0.6575342465753424
563.0,37.0,64.21,63.59,ETH-27JUN25,2904.53,64.21,0.038,0.039,0.0,0.039,4.0,0.0925,0.017,0.042509,0.051,"[[0.039, 37.0]]","[[0.038, 563.0]]",ETH-27JUN25-1800-P,2634.07,14429685684,1730245642338,-3.02606,-0.62689,4.69322,0.00013,-0.11922,0.0,0.0,,,,month,27JUN25,1800,0.6575342465753424
188.0,75.0,66.74,39.62,ETH-27JUN25,2904.53,63.73,0.3275,0.3755,0.0,0.3694,345.0,0.436,0.3255,0.364293,0.3665,"[[0.3755, 75.0]]","[[0.3275, 188.0]]",ETH-27JUN25-2000-C,2634.07,14429597666,1730245642338,8.9328,-0.77119,5.81673,0.00016,0.83647,194804.49,202.0,-1.3459,0.359,0.3755,month,27JUN25,2000,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2904.53,80.55,0.0,0.0,0.0,0.4966,0.0,0.558,0.456,0.491384,0.5705,[],[],ETH-27JUN25-1600-C,2634.07,14252040367,1730245642338,7.71596,-0.72892,4.44801,0.0001,0.89114,0.0,0.0,,,,month,27JUN25,1600,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2904.53,92.29,0.0,0.0,0.0,0.0449,0.0,0.103,0.0195,0.046666,0.0225,[],[],ETH-27JUN25-1400-P,2634.07,14252040368,1730245642234,-2.63237,-0.72517,3.86207,7e-05,-0.08974,0.0,0.0,,,,month,27JUN25,1400,0.6575342465753424
188.0,84.0,68.27,32.25,ETH-27JUN25,2904.53,64.21,0.383,0.426,0.0,0.4193,63.0,0.478,0.3805,0.414563,0.355,"[[0.426, 84.0]]","[[0.383, 188.0]]",ETH-27JUN25-1800-C,2634.07,14429669072,1730245642338,8.82646,-0.62689,4.69323,0.00013,0.88078,0.0,0.0,,,,month,27JUN25,1800,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2904.53,80.55,0.0,0.0,0.0,0.0475,0.0,0.1065,0.0215,0.049557,0.163,[],[],ETH-27JUN25-1600-P,2634.07,14252040317,1730245642338,-3.05698,-0.72892,4.44801,0.0001,-0.10886,0.0,0.0,,,,month,27JUN25,1600,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.19,74.23,0.0,0.0,0.0,0.0949,0.0,0.1745,0.053,0.098862,0.213,[],[],ETH-27JUN25-2100-P,2634.67,14276791978,1730245644248,-5.7793,-1.01218,6.69082,0.00016,-0.20113,0.0,0.0,,,,month,27JUN25,2100,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.19,74.23,0.0,0.0,0.0,0.372,0.0,0.4495,0.3195,0.366406,,[],[],ETH-27JUN25-2100-C,2634.67,14252040696,1730245644248,8.34649,-1.01149,6.69758,0.00016,0.79882,0.0,0.0,,,,month,27JUN25,2100,0.6575342465753424
11.0,115.0,63.54,62.9,ETH-27JUN25,2905.19,63.51,0.0805,0.082,0.0,0.082,3.0,0.156,0.0455,0.086517,0.1275,"[[0.082, 115.0]]","[[0.0805, 11.0]]",ETH-27JUN25-2200-P,2634.67,14429636635,1730245644353,-5.63573,-0.90432,6.84471,0.00019,-0.21267,0.0,0.0,,,,month,27JUN25,2200,0.6575342465753424
195.0,23.0,93.75,42.45,ETH-27JUN25,2905.19,63.51,0.278,0.398,0.0,0.3246,14.0,0.398,0.2765,0.319027,0.3885,"[[0.398, 23.0]]","[[0.278, 195.0]]",ETH-27JUN25-2200-C,2634.67,14429597819,1730245644353,8.85084,-0.90432,6.84472,0.00019,0.78733,0.0,0.0,,,,month,27JUN25,2200,0.6575342465753424
342.0,149.0,63.76,63.01,ETH-27JUN25,2905.19,63.73,0.0565,0.058,0.0,0.058,0.0,0.122,0.029,0.062013,0.077,"[[0.058, 149.0]]","[[0.0565, 342.0]]",ETH-27JUN25-2000-P,2634.67,14429673534,1730245644353,-4.2347,-0.77104,5.81551,0.00016,-0.16342,0.0,0.0,,,,month,27JUN25,2000,0.6575342465753424
205.0,346.0,92.59,44.14,ETH-27JUN25,2905.19,63.41,0.2345,0.3625,0.0,0.2845,200.0,0.364,0.233,0.27983,0.3355,"[[0.3625, 346.0]]","[[0.2345, 205.0]]",ETH-27JUN25-2400-C,2634.67,14429673538,1730245644353,8.6188,-1.01826,7.71914,0.00022,0.73517,0.0,0.0,,,,month,27JUN25,2400,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.19,74.23,0.0,0.0,0.0,0.1253,0.0,0.214,0.0755,0.130277,0.1703,[],[],ETH-27JUN25-2300-P,2634.67,14252040553,1730245644353,-7.25578,-1.13353,7.5057,0.00018,-0.24571,0.0,0.0,,,,month,27JUN25,2300,0.6575342465753424
2.0,116.0,63.79,63.25,ETH-27JUN25,2905.19,63.41,0.1265,0.128,0.0,0.127,171.0,0.2145,0.08,0.133922,0.1524,"[[0.128, 116.0]]","[[0.1265, 2.0]]",ETH-27JUN25-2500-P,2634.67,14429683244,1730245644248,-8.00336,-1.06697,8.08831,0.00023,-0.29144,0.0,0.0,,,,month,27JUN25,2500,0.6575342465753424
100.0,227.0,63.88,63.19,ETH-27JUN25,2905.57,63.48,0.1435,0.1455,0.0,0.1445,20.0,0.2355,0.094,0.151286,0.154,"[[0.1455, 227.0], [0.146, 115.0], [0.1465, 553.0], [0.147, 644.0], [0.1475, 329.0]]","[[0.1435, 100.0]]",ETH-27JUN25-2600-P,2635.01,14429685523,1730245645360,-8.8457,-1.11053,8.40954,0.00024,-0.31801,40339.07,100.0,0.0,0.154,0.154,month,27JUN25,2600,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.57,74.23,0.0,0.0,0.0,0.3333,2.0,0.4175,0.277,0.327737,0.3265,[],[],ETH-27JUN25-2300-C,2635.01,14276791992,1730245645360,8.22129,-1.13442,7.49887,0.00018,0.75438,0.0,0.0,,,,month,27JUN25,2300,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.57,64.77,0.0,0.0,0.0,0.1688,0.0,0.263,0.112,0.175692,0.4325,[],[],ETH-27JUN25-2700-P,2635.01,14252040598,1730245645360,-10.01314,-1.15527,8.7668,0.00024,-0.34318,0.0,0.0,,,,month,27JUN25,2700,0.6575342465753424
117.0,127.0,63.71,62.96,ETH-27JUN25,2905.57,63.41,0.1095,0.1115,0.0,0.1108,1.0,0.194,0.067,0.117091,0.1327,"[[0.1115, 127.0]]","[[0.1095, 117.0]]",ETH-27JUN25-2400-P,2635.01,14429672992,1730245645255,-7.183,-1.01824,7.71892,0.00022,-0.26474,344254.89,1000.0,-0.8221,0.1327,0.1338,month,27JUN25,2400,0.6575342465753424
312.0,131.0,88.09,45.68,ETH-27JUN25,2905.57,63.41,0.2175,0.335,0.0,0.2663,1.0,0.3485,0.2135,0.261775,0.244,"[[0.335, 131.0]]","[[0.2175, 312.0]]",ETH-27JUN25-2500-C,2635.01,14429669033,1730245645360,8.46012,-1.06696,8.08826,0.00023,0.70865,629025.1,1000.0,0.4115,0.2429,0.244,month,27JUN25,2500,0.6575342465753424
319.0,132.0,92.98,46.19,ETH-27JUN25,2905.57,63.48,0.1995,0.334,0.0,0.2493,0.0,0.3335,0.196,0.244253,0.2379,"[[0.334, 132.0]]","[[0.1995, 319.0]]",ETH-27JUN25-2600-C,2635.01,14429673477,1730245645360,8.27459,-1.11053,8.40955,0.00024,0.68199,0.0,0.0,,,,month,27JUN25,2600,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.57,64.77,0.0,0.0,0.0,0.2393,0.0,0.3245,0.1825,0.233774,0.1815,[],[],ETH-27JUN25-2700-C,2635.01,14252040309,1730245645360,8.16619,-1.15527,8.7668,0.00024,0.65682,0.0,0.0,,,,month,27JUN25,2700,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.59,65.01,0.0,0.0,0.0,0.2092,39.0,0.299,0.1535,0.203888,0.1871,[],[],ETH-27JUN25-2900-C,2635.03,14399295638,1730245646368,7.61495,-1.22489,9.09281,0.00025,0.60564,18722.09,39.0,0.0,0.1871,0.1871,month,27JUN25,2900,0.6575342465753424
21.0,144.0,64.99,63.73,ETH-27JUN25,2905.59,64.4,0.1915,0.1955,0.0,0.1936,103.0,0.2845,0.139,0.18923,0.165,"[[0.1955, 144.0]]","[[0.1915, 21.0]]",ETH-27JUN25-3000-C,2635.03,14429669001,1730245646368,7.37902,-1.23527,9.21972,0.00026,0.57931,0.0,0.0,,,,month,27JUN25,3000,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.59,65.01,0.0,0.0,0.0,0.2093,0.0,0.31,0.1465,0.217454,0.587,[],[],ETH-27JUN25-2900-P,2635.03,14252040523,1730245646262,-11.78928,-1.21298,9.17023,0.00025,-0.39345,0.0,0.0,,,,month,27JUN25,2900,0.6575342465753424
163.0,80.0,64.17,63.35,ETH-27JUN25,2905.59,63.7,0.1815,0.184,0.0,0.1826,1.0,0.281,0.1255,0.192033,0.259,"[[0.184, 80.0]]","[[0.1815, 163.0]]",ETH-27JUN25-2800-P,2635.03,14429685660,1730245646368,-10.58492,-1.18042,8.90752,0.00025,-0.37068,0.0,0.0,,,,month,27JUN25,2800,0.6575342465753424
99.0,100.0,64.87,63.4,ETH-27JUN25,2905.59,63.7,0.218,0.2225,0.0,0.2189,6.0,0.3065,0.1645,0.215229,0.189,"[[0.2225, 100.0]]","[[0.218, 99.0]]",ETH-27JUN25-2800-C,2635.03,14429682798,1730245646368,7.8523,-1.18042,8.90752,0.00025,0.62932,0.0,0.0,,,,month,27JUN25,2800,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.59,57.35,0.0,0.0,0.0,0.2274,0.0,0.325,0.1645,0.236807,0.307,[],[],ETH-27JUN25-3100-P,2635.03,14276791985,1730245646262,-13.4477,-1.10558,9.45855,0.00029,-0.46121,0.0,0.0,,,,month,27JUN25,3100,0.6575342465753424
225.0,275.0,66.1,59.81,ETH-27JUN25,2905.59,64.4,0.2115,0.2315,0.0,0.2262,112.0,0.3315,0.1635,0.235806,0.271,"[[0.2315, 275.0]]","[[0.2115, 225.0]]",ETH-27JUN25-3000-P,2635.03,14429669024,1730245646368,-12.3752,-1.23527,9.21972,0.00026,-0.42069,0.0,0.0,,,,month,27JUN25,3000,0.6575342465753424
206.0,125.0,65.64,64.09,ETH-27JUN25,2905.59,65.46,0.1685,0.1735,0.0,0.1729,21.0,0.266,0.1185,0.167984,0.145,"[[0.1735, 125.0], [0.4795, 19.0]]","[[0.1685, 206.0]]",ETH-27JUN25-3200-C,2635.03,14429650680,1730245646368,6.89733,-1.27645,9.37317,0.00026,0.53343,0.0,0.0,,,,month,27JUN25,3200,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.59,57.35,0.0,0.0,0.0,0.1605,0.0,0.2425,0.1085,0.155504,0.1085,[],[],ETH-27JUN25-3100-C,2635.03,14252040393,1730245646262,7.40143,-1.10461,9.46627,0.00029,0.53891,0.0,0.0,,,,month,27JUN25,3100,0.6575342465753424
116.0,324.0,65.85,65.23,ETH-27JUN25,2905.58,65.47,0.2735,0.2755,0.0,0.2743,1.0,0.386,0.2065,0.284332,0.341,"[[0.2755, 324.0], [0.276, 824.0], [0.2765, 363.0], [0.277, 801.0], [0.2775, 532.0], [0.278, 1476.0], [0.2785, 906.0], [0.279, 1231.0], [0.2795, 274.0], [0.28, 565.0], [0.2805, 350.0], [0.281, 3.0], [0.2815, 100.0], [0.282, 3.0], [0.2825, 212.0], [0.283, 190.0], [0.2845, 637.0], [0.285, 3.0], [0.2895, 100.0], [0.2925, 100.0]]","[[0.2735, 116.0], [0.273, 613.0], [0.2725, 230.0], [0.272, 1575.0], [0.2715, 650.0], [0.271, 2926.0], [0.2705, 1052.0], [0.27, 2416.0], [0.2695, 740.0], [0.269, 1401.0], [0.2685, 1245.0], [0.268, 211.0], [0.2675, 495.0], [0.267, 382.0], [0.266, 6.0], [0.265, 206.0], [0.2645, 6.0], [0.264, 6.0], [0.2625, 186.0], [0.262, 3.0]]",ETH-27JUN25-3200-P,2635.02,14429690535,1730245647269,-14.17402,-1.2767,9.37303,0.00026,-0.46653,0.0,0.0,,,,month,27JUN25,3200,0.6575342465753424
10.0,0.0,0.0,19.25,ETH-27JUN25,2905.58,20.87,0.02,0.0,0.0,0.0242,0.0,0.126,0.008,0.021192,0.065,[],"[[0.02, 10.0], [0.01, 10.0]]",ETH-27JUN25-3300-C,2635.02,14252706923,1730245647269,4.52402,-0.32541,7.6625,0.00065,0.25542,0.0,0.0,,,,month,27JUN25,3300,0.6575342465753424
211.0,114.0,66.32,64.77,ETH-27JUN25,2905.58,65.57,0.14,0.145,0.0,0.1426,150.0,0.236,0.0905,0.138971,0.101,"[[0.145, 114.0]]","[[0.14, 211.0]]",ETH-27JUN25-3500-C,2635.02,14429639337,1730245647376,6.19943,-1.27855,9.37322,0.00026,0.46661,0.0,0.0,,,,month,27JUN25,3500,0.6575342465753424
0.0,10.0,27.64,0.0,ETH-27JUN25,2905.58,20.87,0.0,0.179,0.0,0.1599,0.0,0.281,0.1145,0.172426,0.656,"[[0.179, 10.0], [0.2255, 10.0], [0.285, 10.0]]",[],ETH-27JUN25-3300-P,2635.02,14252685639,1730245647269,-17.69516,-0.32541,7.6625,0.00065,-0.74458,0.0,0.0,,,,month,27JUN25,3300,0.6575342465753424
106.0,130.0,66.31,65.22,ETH-27JUN25,2905.58,65.79,0.1325,0.136,0.0,0.1343,100.0,0.228,0.0835,0.130733,0.095,"[[0.136, 130.0]]","[[0.1325, 106.0]]",ETH-27JUN25-3600-C,2635.02,14429602916,1730245647376,5.97268,-1.27575,9.32151,0.00025,0.4465,0.0,0.0,,,,month,27JUN25,3600,0.6575342465753424
208.0,117.0,65.98,64.75,ETH-27JUN25,2905.58,65.39,0.1495,0.1535,0.0,0.1516,101.0,0.245,0.099,0.147414,0.1265,"[[0.1535, 117.0]]","[[0.1495, 208.0]]",ETH-27JUN25-3400-C,2635.02,14429673516,1730245647376,6.43083,-1.27903,9.40169,0.00026,0.48771,0.0,0.0,,,,month,27JUN25,3400,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.58,68.72,0.0,0.0,0.0,0.4112,0.0,0.5335,0.33,0.424465,0.771,[],[],ETH-27JUN25-3700-P,2635.02,14252040307,1730245647269,-18.96643,-1.31566,9.40978,0.00024,-0.5583,0.0,0.0,,,,month,27JUN25,3700,0.6575342465753424
