,best_bid_amount,best_ask_amount,bid_iv,ask_iv,underlying_index,underlying_price,mark_iv,interest_rate,best_bid_price,best_ask_price,open_interest,max_price,min_price,last_price,asks,bids,settlement_price,instrument_name,mark_price,index_price,change_id,timestamp,greeks.rho,greeks.theta,greeks.vega,greeks.gamma,greeks.delta,stats.volume_usd,stats.volume,stats.price_change,stats.low,stats.high,settlement_period,Expiration Date,Strike Price,Expiration_Date,Time to Expiration,Implied Volatility,SMA Volatility,BS Price,BS Price_1,Market Price,Calculated_BS_Price,Error,Optimized_BS_Price,Residual
46,0.0,1.0,0.0,63.24,SYN.BTC-4FEB24,43045.7426,50.65,0.0,0.0,0.0001,1.9,0.5,0.0001,0.0001,"[[0.0001, 1.0], [0.0002, 0.5], [0.0003, 19.0], [0.0055, 10.0]]",[],5.616e-05,BTC-4FEB24-46000-C,0.0,43038.65,20963041964,1706969384864,0.00166,-0.54258,0.11799,1e-05,0.00191,3.88,0.9,0.0,0.0001,0.0001,day,2024-02-04,46000,2024-02-04,0.0027397260273972603,0.31620000000000004,0.40575666666666665,0.005094633756847378,0.23246984525936654,0.0001,0.0050204186905946635,0.004920418690594663,0.0,0.0001
47,0.0,18.3,0.0,118.78,SYN.BTC-4FEB24,43045.7426,50.65,0.0,0.0,0.0715,0.0,0.5685,0.0001,,"[[0.0715, 18.3], [0.0745, 10.0]]",[],0.06838016,BTC-4FEB24-46000-P,0.0686,43038.65,20963042032,1706969384864,-0.93479,-2.98833,0.11799,1e-05,-0.99809,0.0,0.0,,,,day,2024-02-04,46000,2024-02-04,0.0027397260273972603,0.5939,0.4112116666666667,8.151292693591927,0.27374014106386113,0.0001,8.11152113489436,8.11142113489436,0.0,0.0001
48,0.0,26.1,0.0,79.02,SYN.BTC-4FEB24,43045.7426,54.31,0.0,0.0,0.0002,0.2,0.5,0.0001,0.0002,"[[0.0002, 26.1], [0.0042, 10.0]]",[],3.078e-05,BTC-4FEB24-46500-C,0.0,43038.65,20963042105,1706969384868,0.00074,-0.24412,0.05639,0.0,0.00085,0.0,0.0,,,,day,2024-02-04,46500,2024-02-04,0.0027397260273972603,0.3951,0.3905616666666667,0.02117708305743804,0.017445799138463336,0.0002,0.02094402039872012,0.02074402039872012,0.0,0.0002
49,0.0,19.2,0.0,130.91,SYN.BTC-4FEB24,43045.7426,54.31,0.0,0.0,0.083,0.0,0.58,0.0001,,"[[0.083, 19.2], [0.085, 10.0]]",[],0.07996546,BTC-4FEB24-46500-P,0.0803,43038.65,20963042164,1706969384865,-0.94589,-1.5312,0.05639,0.0,-0.99915,0.0,0.0,,,,day,2024-02-04,46500,2024-02-04,0.0027397260273972603,0.65455,0.39523500000000006,6.463890932217851,0.021297573230798506,0.0002,6.434273209904973,6.434073209904972,0.0,0.0002
50,0.0,24.4,0.0,96.23,SYN.BTC-5FEB24,43055.3661,48.03,0.0,0.0,0.0855,0.0,0.5825,0.0001,,"[[0.0855, 24.4], [0.111, 10.0]]",[],0.08296155,BTC-5FEB24-39500-C,0.0826,43038.65,20963042215,1706969384868,1.877,-5.38121,0.39056,1e-05,0.99551,0.0,0.0,,,,day,2024-02-05,39500,2024-02-05,0.005479452054794521,0.48115,0.4026983333333333,3563.4221348482824,3560.3720865919895,0.0002,3559.1287425899427,3559.1285425899428,3557.5304242645434,3557.5302242645434
51,0.0,91.7,0.0,66.09,SYN.BTC-5FEB24,43055.3661,48.03,0.0,0.0,0.0005,0.0,0.5,0.0001,0.0001,"[[0.0005, 91.7], [0.0007, 1.0], [0.001, 53.0], [0.0055, 10.0]]",[],6.627e-05,BTC-5FEB24-39500-P,0.0,43038.65,20963043121,1706969384867,-0.00932,-2.02593,0.39056,1e-05,-0.00449,65.23,9.0,-50.0,0.0001,0.0002,day,2024-02-05,39500,2024-02-05,0.005479452054794521,0.33045,0.4078816666666667,3559.747402784378,3560.4729193755265,0.0001,3555.419830273211,3555.419730273211,3557.5304242645434,3557.530324264543
52,0.0,20.1,0.0,77.83,SYN.BTC-5FEB24,43055.3661,47.83,0.0,0.0,0.073,0.0,0.571,0.0001,,"[[0.073, 20.1], [0.101, 10.0]]",[],0.0714686,BTC-5FEB24-40000-C,0.0711,43038.65,20963042308,1706969384866,1.88432,-13.1557,0.95876,2e-05,0.98756,0.0,0.0,,,,day,2024-02-05,40000,2024-02-05,0.005479452054794521,0.38915,0.38719333333333333,3061.741293806037,3061.6520573716844,0.0001,3057.3820762091564,3057.381976209156,3057.557820774222,3057.5577207742217
53,17.4,2.0,45.6,50.07,SYN.BTC-5FEB24,43055.3661,47.83,0.0,0.0001,0.0002,25.0,0.5,0.0001,0.0002,"[[0.0002, 2.0], [0.0003, 1.0], [0.0005, 92.0], [0.0011, 53.0], [0.007, 10.0]]","[[0.0001, 17.4]]",0.00018224,BTC-5FEB24-40000-P,0.0001,43038.65,20963042539,1706969384865,-0.02587,-6.21053,0.95876,2e-05,-0.01244,89.3,5.9,-33.3333,0.0002,0.0004,day,2024-02-05,40000,2024-02-05,0.005479452054794521,0.47835,0.39549333333333336,3069.7392854184072,3062.0514019954644,0.0002,3065.4417655862126,3065.4415655862126,3057.557820774222,3057.557620774222
54,0.0,25.1,0.0,76.59,SYN.BTC-5FEB24,43055.3661,44.26,0.0,0.0,0.0625,0.0,0.5595,0.0001,,"[[0.0625, 25.1], [0.092, 10.0]]",[],0.05982172,BTC-5FEB24-40500-C,0.0596,43038.65,20963042477,1706969384867,1.88851,-19.75867,1.55632,4e-05,0.97809,0.0,0.0,,,,day,2024-02-05,40500,2024-02-05,0.005479452054794521,0.38295,0.40184833333333336,2566.2398381891253,2568.755750427008,0.0002,2561.8724237257775,2561.8722237257775,2557.5852172839004,2557.5850172839005
55,28.0,137.4,38.78,49.73,SYN.BTC-5FEB24,43055.3661,44.26,0.0,0.0001,0.0005,14.8,0.5,0.0001,0.0003,"[[0.0005, 137.4], [0.0006, 1.0], [0.0008, 1.0], [0.0085, 10.0]]","[[0.0001, 28.0]]",0.00014428,BTC-5FEB24-40500-P,0.0003,43038.65,20963042439,1706969384866,-0.04557,-10.82902,1.55632,4e-05,-0.02191,316.47,18.8,-25.0,0.0003,0.0004,day,2024-02-05,40500,2024-02-05,0.005479452054794521,0.44254999999999994,0.41069833333333333,2576.098126675104,2570.1231528781937,0.0003,2571.801766240562,2571.8014662405617,2557.5852172839004,2557.5849172839003
56,1.0,21.7,0.0,69.46,SYN.BTC-5FEB24,43055.3661,33.62,0.0,0.0265,0.0515,0.0,0.5475,0.0001,,"[[0.0515, 21.7], [0.0835, 10.0]]","[[0.0265, 1.0]]",0.04825137,BTC-5FEB24-41000-C,0.0479,43038.65,20963042500,1706969384866,1.92244,-12.17461,1.26243,4e-05,0.98287,0.0,0.0,,,,day,2024-02-05,41000,2024-02-05,0.005479452054794521,0.34729999999999994,0.38885333333333333,2071.584013317435,2081.8025923579116,0.0003,2067.2225176571374,2067.222217657137,2057.612613793579,2057.612313793579
57,1.0,5.5,31.92,35.32,SYN.BTC-5FEB24,43055.3661,33.62,0.0,0.0001,0.0002,98.9,0.5,0.0001,0.0001,"[[0.0002, 5.5], [0.0006, 46.0], [0.0013, 106.0], [0.0105, 10.0]]","[[0.0001, 1.0]]",0.00018285,BTC-5FEB24-41000-P,0.0001,43038.65,20963043103,1706969384865,-0.03551,-6.21928,1.26243,4e-05,-0.01713,858.21,50.4,-88.8889,0.0001,0.0009,day,2024-02-05,41000,2024-02-05,0.005479452054794521,0.33620000000000005,0.39510166666666674,2069.477803602451,2083.662452210723,0.0001,2065.0984622817195,2065.0983622817193,2057.612613793579,2057.6125137935787
58,0.0,19.8,0.0,63.71,SYN.BTC-5FEB24,43055.3661,30.64,0.0,0.0,0.041,0.0,0.536,0.0001,,"[[0.041, 19.8], [0.0755, 10.0]]",[],0.03693254,BTC-5FEB24-41500-C,0.0365,43038.65,20963042584,1706969384865,1.8985,-22.61547,2.57353,9e-05,0.95982,0.0,0.0,,,,day,2024-02-05,41500,2024-02-05,0.005479452054794521,0.31855,0.40018666666666664,1585.0578404371918,1623.8140073128016,0.0001,1580.7851162579973,1580.7850162579973,1557.6400103032574,1557.6399103032575
59,17.7,12.3,24.96,29.83,SYN.BTC-5FEB24,43055.3661,30.64,0.0,0.0001,0.0003,49.9,0.5,0.0001,0.0008,"[[0.0003, 12.3], [0.0004, 6.0], [0.0005, 6.0], [0.0007, 18.0], [0.0009, 20.0], [0.0016, 52.0], [0.0135, 10.0]]","[[0.0001, 17.7]]",0.00047294,BTC-5FEB24-41500-P,0.0003,43038.65,20963042816,1706969384865,-0.08333,-14.90976,2.57353,9e-05,-0.04018,676.93,11.0,-55.5556,0.0008,0.0018,day,2024-02-05,41500,2024-02-05,0.005479452054794521,0.27394999999999997,0.404505,1571.5530684796104,1626.3153531134376,0.0008,1567.1662928003934,1567.1654928003934,1557.6400103032574,1557.6392103032574
60,0.0,10.0,0.0,202.81,SYN.BTC-5FEB24,43055.3661,30.64,0.0,0.0,0.0715,0.0,0.5305,0.0001,,"[[0.0715, 10.0]]",[],0.03152376,BTC-5FEB24-41750-C,0.031,43038.65,20963042665,1706969384868,1.84541,-35.67526,4.05966,0.00015,0.92852,0.0,0.0,,,,day,2024-02-05,41750,2024-02-05,0.005479452054794521,1.0140500000000001,0.43179666666666666,2030.374955085259,1430.1855989673786,0.0008,2027.421475785588,2027.420675785588,1307.653708558093,1307.652908558093
61,5.0,10.0,25.79,101.48,SYN.BTC-5FEB24,43055.3661,30.64,0.0,0.0003,0.015,0.0,0.5005,0.0001,,"[[0.015, 10.0]]","[[0.0003, 5.0], [0.0002, 10.0], [0.0001, 14.0]]",0.00086862,BTC-5FEB24-41750-P,0.0007,43038.65,20963042707,1706969384865,-0.14836,-29.17014,4.05966,0.00015,-0.07148,0.0,0.0,,,,day,2024-02-05,41750,2024-02-05,0.005479452054794521,0.6363500000000001,0.4466016666666667,1617.1381892732134,1441.9830031827223,0.0008,1613.770706850286,1613.769906850286,1307.653708558093,1307.652908558093
62,1.0,10.0,0.0,201.69,SYN.BTC-5FEB24,43055.3661,29.04,0.0,0.003,0.068,0.0,0.5255,0.0001,0.0258,"[[0.068, 10.0], [0.101, 4.0]]","[[0.003, 1.0]]",0.02611485,BTC-5FEB24-42000-C,0.0255,43038.65,20963042749,1706969384868,1.78514,-45.45222,5.45657,0.00021,0.89375,311052.15,300.0,17.8082,0.0217,0.0258,day,2024-02-05,42000,2024-02-05,0.005479452054794521,1.00845,0.4731966666666667,1866.0240708877536,1268.5999109312943,0.0258,1863.1874076143395,1863.1616076143396,1057.667406812936,1057.641606812936
63,33.9,4.7,20.05,24.18,SYN.BTC-5FEB24,43055.3661,29.04,0.0,0.0002,0.0005,48.9,0.501,0.0001,0.0009,"[[0.0005, 4.7], [0.0008, 2.0], [0.0009, 4.0], [0.0012, 26.0], [0.0014, 1.0], [0.0017, 48.0], [0.0024, 49.0], [0.017, 10.0]]","[[0.0002, 33.9], [0.0001, 83.0]]",0.00126417,BTC-5FEB24-42000-P,0.001,43038.65,20963042804,1706969384865,-0.22057,-44.37852,5.45657,0.00021,-0.10625,79800.67,605.9,-71.875,0.0009,0.0035,day,2024-02-05,42000,2024-02-05,0.005479452054794521,0.22115,0.4746866666666667,1079.3362218295078,1270.0533247651256,0.0009,1075.0346191381104,1075.0337191381104,1057.667406812936,1057.666506812936
64,0.0,10.0,0.0,200.23,SYN.BTC-5FEB24,43055.3661,29.04,0.0,0.0,0.0645,0.0,0.5205,0.0001,0.0205,"[[0.0645, 10.0]]",[],0.0212055,BTC-5FEB24-42250-C,0.0206,43038.65,20963042880,1706969384866,1.66265,-62.90628,7.55194,0.00029,0.8292,414792.54,500.0,19.883,0.0171,0.0212,day,2024-02-05,42250,2024-02-05,0.005479452054794521,1.00115,0.50023,1706.8201146797328,1116.0919514262787,0.0205,1704.10481420032,1704.08431420032,807.6811050677716,807.6606050677716
65,0.0,10.0,0.0,100.13,SYN.BTC-5FEB24,43055.3661,29.04,0.0,0.0,0.019,0.0,0.5015,0.0001,0.0043,"[[0.019, 10.0]]",[],0.00215929,BTC-5FEB24-42250-P,0.0019,43038.65,20963042922,1706969384865,-0.35499,-62.90628,7.55194,0.00029,-0.1708,114856.09,600.0,4.878,0.0039,0.0048,day,2024-02-05,42250,2024-02-05,0.005479452054794521,0.5006499999999999,0.49445333333333336,1116.5556970714351,1109.7240893898306,0.0043,1113.3666141173708,1113.3623141173707,807.6811050677716,807.6768050677716
66,0.2,1.0,10.42,33.37,SYN.BTC-5FEB24,43055.3661,21.44,0.0,0.013,0.017,9.6,0.514,0.0001,0.014,"[[0.017, 1.0], [0.0175, 1.2], [0.0615, 10.0]]","[[0.013, 0.2], [0.0105, 72.0]]",0.01573711,BTC-5FEB24-42500-C,0.0144,43038.65,20963042961,1706969384868,1.63888,-49.41959,8.03415,0.00042,0.81152,824620.19,1184.4,1.4493,0.0129,0.0205,day,2024-02-05,42500,2024-02-05,0.005479452054794521,0.21895,0.49184,642.2170979474249,941.0067572238368,0.014,638.5514656722953,638.5374656722953,557.6948033226145,557.6808033226145
67,27.6,9.0,20.1,22.78,SYN.BTC-5FEB24,43055.3661,21.44,0.0,0.0013,0.0018,28.0,0.5015,0.0001,0.0022,"[[0.0018, 9.0], [0.0019, 5.7], [0.002, 34.0], [0.0021, 1.0], [0.0024, 2.0], [0.0025, 2.0], [0.0035, 88.0], [0.0215, 10.0]]","[[0.0013, 27.6], [0.0011, 8.0], [0.0007, 13.0], [0.0005, 114.0]]",0.00249536,BTC-5FEB24-42500-P,0.0015,43038.65,20963043039,1706969384865,-0.39071,-49.41959,8.03415,0.00042,-0.18848,49537.42,207.0,-58.4906,0.0022,0.006,day,2024-02-05,42500,2024-02-05,0.005479452054794521,0.2144,0.48705666666666664,638.0984141773224,935.3474151910377,0.0022,634.4096145246076,634.4074145246076,557.6948033226145,557.6926033226144
68,0.0,10.0,0.0,199.94,SYN.BTC-5FEB24,43055.2977,5.0,0.0,0.0,0.0585,20.0,0.507,0.0001,0.0001,"[[0.0585, 10.0], [0.5, 10.0]]",[],0.00746721,BTC-5FEB24-42750-C,0.0071,43038.29,20963043129,1706969394935,2.00109,-2.03464,1.4186,0.00032,0.98036,7181693.52,1560.0,-99.2063,0.0001,0.5145,day,2024-02-05,42750,2024-02-05,0.005479452054794521,0.9997,0.492965,1427.241116340443,791.6908944013667,0.0001,1424.786894541121,1424.786794541121,307.6401015774536,307.64000157745363
69,0.0,10.0,0.0,99.76,SYN.BTC-5FEB24,43055.2977,5.0,0.0,0.0,0.024,0.0,0.5,0.0001,0.0084,"[[0.024, 10.0]]",[],2.991e-05,BTC-5FEB24-42750-P,0.0,43038.29,20963043166,1706969394939,-0.04043,-1.0716,1.4186,0.00032,-0.01964,98996.93,300.0,10.5263,0.006,0.0085,day,2024-02-05,42750,2024-02-05,0.005479452054794521,0.4988,0.48669333333333337,798.9400821065137,783.9029307979072,0.0084,796.2709639087625,796.2625639087624,307.6401015774536,307.6317015774536
70,16.9,7.0,21.18,24.82,SYN.BTC-5FEB24,43055.2977,23.0,0.0,0.0065,0.0075,31.5,0.5065,0.0001,0.007,"[[0.0075, 7.0], [0.0085, 26.9], [0.009, 1.0], [0.0095, 36.0], [0.0115, 8.0], [0.03, 1.0], [0.0555, 10.0]]","[[0.0065, 16.9], [0.006, 5.0], [0.0055, 11.0]]",0.0081321,BTC-5FEB24-43000-C,0.007,43038.29,20963043212,1706969394938,1.08641,-77.9999,11.82315,0.00058,0.53538,13366509.64,1271.2,-33.9623,0.0001,0.5105,day,2024-02-05,43000,2024-02-05,0.005479452054794521,0.23,0.48085,323.2151027977634,641.4005813579461,0.007,320.7272276955482,320.7202276955482,57.6537998322965,57.6467998322965
71,48.8,34.8,19.29,24.02,SYN.BTC-5FEB24,43054.968,23.0,0.0,0.0047,0.006,25.1,0.5055,0.0001,0.0055,"[[0.006, 34.8], [0.0065, 45.0], [0.008, 18.0], [0.027, 10.0]]","[[0.0047, 48.8], [0.0046, 17.0], [0.0044, 1.0]]",0.00649927,BTC-5FEB24-43000-P,0.0057,43038.07,20963043336,1706969395943,-0.96745,-78.01328,11.82357,0.00058,-0.46481,24787.39,69.6,-56.0,0.0055,0.0125,day,2024-02-05,43000,2024-02-05,0.005479452054794521,0.21655000000000002,0.47383166666666665,306.0098696214154,632.3191870188057,0.0055,303.5127918372382,303.5072918372382,57.32409983229445,57.31859983229445
72,0.0,10.0,0.0,127.5,SYN.BTC-5FEB24,43054.968,26.19,0.0,0.0,0.033,0.0,0.505,0.0001,,"[[0.033, 10.0]]",[],0.00584175,BTC-5FEB24-43250-C,0.0052,43038.07,20963043297,1706969395945,0.82182,-86.62066,11.53088,0.0005,0.4049,0.0,0.0,,,,day,2024-02-05,43250,2024-02-05,0.005479452054794521,0.6375,0.4788133333333333,720.6675458895261,519.6740927347455,0.0055,718.5207992790893,718.5152992790893,0.0,0.0055
73,0.0,10.0,0.0,132.83,SYN.BTC-5FEB24,43054.968,26.19,0.0,0.0,0.039,0.0,0.5095,0.0001,,"[[0.039, 10.0]]",[],0.01001338,BTC-5FEB24-43250-P,0.0097,43038.07,20963043331,1706969395943,-1.24358,-86.62066,11.53088,0.0005,-0.5951,0.0,0.0,,,,day,2024-02-05,43250,2024-02-05,0.005479452054794521,0.66415,0.48482333333333333,754.4748382499129,527.2728900891889,0.0055,752.3228143927954,752.3173143927954,0.0,0.0055
74,3.0,2.5,22.13,24.35,SYN.BTC-5FEB24,43054.7479,26.19,0.0,0.0023,0.0028,26.2,0.503,0.0001,0.0024,"[[0.0028, 2.5], [0.0029, 3.0], [0.003, 12.0], [0.0031, 7.0], [0.0032, 8.0], [0.0033, 22.0], [0.0034, 2.0], [0.0036, 1.0], [0.0305, 10.0]]","[[0.0023, 3.0], [0.0022, 7.9], [0.0021, 11.0], [0.002, 12.0], [0.0019, 21.0], [0.0018, 7.0], [0.0015, 2.0]]",0.00378127,BTC-5FEB24-43500-C,0.0032,43037.82,20963043365,1706969396949,0.58535,-76.2487,10.15017,0.00044,0.28792,32932.23,149.1,-52.0,0.0024,0.009,day,2024-02-05,43500,2024-02-05,0.005479452054794521,0.23240000000000002,0.4835516666666667,127.27147685103773,422.4967596832357,0.0024,125.96966353999414,125.96726353999415,0.0,0.0024
75,0.2,1.0,13.62,30.05,SYN.BTC-5FEB24,43054.7479,26.19,0.0,0.011,0.0145,71.1,0.5135,0.0001,0.0125,"[[0.0145, 1.0], [0.0155, 1.1], [0.018, 12.0]]","[[0.011, 0.2], [0.0105, 1.0], [0.01, 2.0], [0.009, 36.0]]",0.01375735,BTC-5FEB24-43500-P,0.0136,43037.82,20963043367,1706969396949,-1.49199,-76.2487,10.15017,0.00044,-0.71208,54.14,0.1,0.0,0.0125,0.0125,day,2024-02-05,43500,2024-02-05,0.005479452054794521,0.21835000000000002,0.47509833333333334,112.36871078911281,412.1310962234602,0.0125,111.12605717550468,111.11355717550468,0.0,0.0125
76,0.0,10.0,0.0,129.58,SYN.BTC-5FEB24,43054.7479,30.19,0.0,0.0,0.0285,0.0,0.5025,0.0001,,"[[0.0285, 10.0]]",[],0.00321406,BTC-5FEB24-43750-C,0.0027,43037.82,20962988633,1706969396950,0.45586,-77.1511,8.9095,0.00033,0.22439,0.0,0.0,,,,day,2024-02-05,43750,2024-02-05,0.005479452054794521,0.6479,0.48615500000000006,530.3298903602154,337.7213423901376,0.0125,528.601069171531,528.5885691715309,0.0,0.0125
77,0.0,10.0,0.0,132.7,SYN.BTC-5FEB24,43054.7479,30.19,0.0,0.0,0.0455,0.0,0.5185,0.0001,,"[[0.0455, 10.0]]",[],0.0189946,BTC-5FEB24-43750-P,0.0188,43037.82,20963039545,1706969396950,-1.63342,-77.1511,8.9095,0.00033,-0.77561,0.0,0.0,,,,day,2024-02-05,43750,2024-02-05,0.005479452054794521,0.6635,0.488475,549.2715311408938,340.41866403385393,0.0125,547.5296839444127,547.5171839444126,0.0,0.0125
78,2.7,1.0,23.59,25.23,SYN.BTC-5FEB24,43054.7479,30.19,0.0,0.0007,0.0009,53.8,0.5015,0.0001,0.0015,"[[0.0009, 1.0], [0.0012, 37.8], [0.0013, 22.0], [0.0014, 1.0], [0.0017, 16.0], [0.0027, 96.0], [0.0032, 9.0], [0.0265, 10.0]]","[[0.0007, 2.7], [0.0005, 44.0], [0.0004, 17.0], [0.0002, 21.0]]",0.00204597,BTC-5FEB24-44000-C,0.0016,43037.82,20963043309,1706969396951,0.30788,-60.43516,6.97912,0.00026,0.15136,5524.99,43.6,-31.8182,0.0015,0.0041,day,2024-02-05,44000,2024-02-05,0.005479452054794521,0.2441,0.48344166666666666,44.49718328718609,261.0647452110188,0.0015,43.94971292626815,43.94821292626815,0.0,0.0015
79,1.0,10.0,0.0,134.62,SYN.BTC-5FEB24,43054.7479,30.19,0.0,0.002,0.0495,28.0,0.5235,0.0001,0.0255,"[[0.0495, 10.0], [0.1095, 4.0]]","[[0.002, 1.0]]",0.02363097,BTC-5FEB24-44000-P,0.0236,43037.82,20963029552,1706969396950,-1.79334,-60.43516,6.97912,0.00026,-0.84864,0.0,0.0,,,,day,2024-02-05,44000,2024-02-05,0.005479452054794521,0.6731,0.48406,474.92985477882394,261.72708333993614,0.0255,473.3730729249364,473.3475729249364,0.0,0.0255
80,0.0,10.0,0.0,129.56,SYN.BTC-5FEB24,43054.7479,30.19,0.0,0.0,0.024,0.0,0.5005,0.0001,,"[[0.024, 10.0]]",[],0.00124683,BTC-5FEB24-44250-C,0.0009,43037.82,20963042044,1706969396950,0.19633,-40.35408,5.08421,0.00019,0.09643,0.0,0.0,,,,day,2024-02-05,44250,2024-02-05,0.005479452054794521,0.6478,0.48961499999999997,371.2371285904319,206.56807860586378,0.0255,369.89734981382753,369.8718498138275,0.0,0.0255
81,0.0,10.0,0.0,136.07,SYN.BTC-5FEB24,43054.7479,30.19,0.0,0.0,0.0535,0.0,0.5285,0.0001,,"[[0.0535, 10.0]]",[],0.02863629,BTC-5FEB24-44250-P,0.0287,43037.82,20963041834,1706969396950,-1.91683,-44.02631,5.08421,0.00019,-0.90357,0.0,0.0,,,,day,2024-02-05,44250,2024-02-05,0.005479452054794521,0.68035,0.5012783333333333,407.19239469567947,217.96717949508638,0.0255,405.8100277948706,405.7845277948706,0.0,0.0255
82,23.0,3.3,25.25,28.68,SYN.BTC-5FEB24,43054.7479,30.19,0.0,0.0002,0.0004,42.4,0.5005,0.0001,0.0004,"[[0.0004, 3.3], [0.0005, 39.0], [0.0009, 26.0], [0.0011, 1.0], [0.0018, 102.0], [0.0026, 2.0], [0.023, 10.0]]","[[0.0002, 23.0], [0.0001, 117.0]]",0.00072655,BTC-5FEB24-44500-C,0.0005,43037.82,20963042952,1706969396950,0.11809,-22.10373,3.44871,0.00013,0.05795,1355.5,22.0,-76.4706,0.0004,0.0017,day,2024-02-05,44500,2024-02-05,0.005479452054794521,0.26965,0.49729500000000004,18.088521557148397,163.6036726606735,0.0004,17.852880516143614,17.852480516143615,0.0,0.0004
83,1.0,26.1,0.0,68.63,SYN.BTC-5FEB24,43054.7479,30.19,0.0,0.0135,0.0405,0.0,0.534,0.0001,,"[[0.0405, 26.1], [0.0575, 10.0]]","[[0.0135, 1.0]]",0.03392048,BTC-5FEB24-44500-P,0.0341,43037.82,20963042042,1706969396949,-2.00701,-29.86384,3.44871,0.00013,-0.94205,0.0,0.0,,,,day,2024-02-05,44500,2024-02-05,0.005479452054794521,0.34314999999999996,0.49278833333333333,51.100686168964785,159.71219448668126,0.0004,50.6372392440926,50.6368392440926,0.0,0.0004
84,10.0,45.4,32.19,41.71,SYN.BTC-5FEB24,43054.7479,36.94,0.0,0.0002,0.0008,27.0,0.5,0.0001,0.0003,"[[0.0008, 45.4], [0.0014, 53.0], [0.003, 2.0], [0.02, 10.0]]","[[0.0002, 10.0], [0.0001, 99.2]]",0.00024695,BTC-5FEB24-45000-C,0.0004,43037.82,20963043165,1706969396949,0.08722,-19.03748,2.71168,8e-05,0.04286,129.28,6.5,-70.0,0.0003,0.001,day,2024-02-05,45000,2024-02-05,0.005479452054794521,0.36950000000000005,0.49234000000000006,27.22063440875627,88.24057963947325,0.0003,26.965013898324287,26.964713898324288,0.0,0.0003
85,1.0,19.1,0.0,77.63,SYN.BTC-5FEB24,43054.7479,36.94,0.0,0.025,0.0515,0.0,0.5455,0.0001,,"[[0.0515, 19.1], [0.066, 10.0]]","[[0.025, 1.0]]",0.0450498,BTC-5FEB24-45000-P,0.0456,43037.82,20963043164,1706969396949,-2.06175,-28.7328,2.71168,8e-05,-0.95714,0.0,0.0,,,,day,2024-02-05,45000,2024-02-05,0.005479452054794521,0.38815,0.49052666666666667,34.26553888790477,87.1096580895155,0.0003,33.967119644506056,33.96681964450605,0.0,0.0003
86,0.2,45.6,35.22,48.31,SYN.BTC-5FEB24,43054.7479,40.75,0.0,0.0001,0.0007,34.4,0.5,0.0001,0.0004,"[[0.0007, 45.6], [0.0008, 1.0], [0.0012, 106.0], [0.0175, 10.0]]","[[0.0001, 0.2]]",0.00014436,BTC-5FEB24-45500-C,0.0003,43037.82,20963040266,1706969396950,0.05235,-11.71909,1.78147,5e-05,0.02573,681.25,34.4,-20.0,0.0004,0.0005,day,2024-02-05,45500,2024-02-05,0.005479452054794521,0.41765,0.4928716666666667,20.370593717223528,46.13400533109825,0.0004,20.19162706759971,20.191227067599712,0.0,0.0004
87,0.0,20.4,0.0,76.8,SYN.BTC-5FEB24,43054.537,40.75,0.0,0.0,0.061,10.0,0.557,0.0001,0.0865,"[[0.061, 20.4], [0.075, 10.0]]",[],0.05655613,BTC-5FEB24-45500-P,0.0571,43037.23,20963011118,1706969401986,-2.12052,-20.81632,1.78085,5e-05,-0.97428,0.0,0.0,,,,day,2024-02-05,45500,2024-02-05,0.005479452054794521,0.384,0.494465,12.535831172493772,46.78681840888521,0.0865,12.409965652550227,12.323465652550228,0.0,0.0865
88,0.5,45.7,41.18,54.19,SYN.BTC-5FEB24,43054.537,46.42,0.0,0.0001,0.0006,14.0,0.5,0.0001,0.0004,"[[0.0006, 45.7], [0.0011, 159.0], [0.0155, 10.0]]","[[0.0001, 0.5]]",0.00021749,BTC-5FEB24-46000-C,0.0002,43037.23,20963042353,1706969401984,0.04135,-10.23074,1.46174,4e-05,0.02035,241.71,14.0,0.0,0.0004,0.0004,day,2024-02-05,46000,2024-02-05,0.005479452054794521,0.47685,0.49974166666666675,18.684489587804137,24.345385326304267,0.0004,18.536669102019914,18.536269102019915,0.0,0.0004
89,0.0,23.5,0.0,95.12,SYN.BTC-5FEB24,43054.537,46.42,0.0,0.0,0.074,0.0,0.5685,0.0001,,"[[0.074, 23.5], [0.0845, 10.0]]",[],0.06823818,BTC-5FEB24-46000-P,0.0686,43037.23,20963038746,1706969401987,-2.15538,-19.46587,1.46174,4e-05,-0.97965,0.0,0.0,,,,day,2024-02-05,46000,2024-02-05,0.005479452054794521,0.4756,0.5064633333333333,18.400804607901364,26.17646361781499,0.0004,18.254617975096153,18.254217975096154,0.0,0.0004
90,0.4,46.0,46.98,59.36,SYN.BTC-5FEB24,43054.0683,53.16,0.0,0.0001,0.0005,4.0,0.5,0.0001,0.0002,"[[0.0005, 46.0], [0.0006, 45.4], [0.001, 53.0], [0.014, 10.0]]","[[0.0001, 0.4]]",0.00023148,BTC-5FEB24-46500-C,0.0002,43036.73,20963043163,1706969402991,0.03831,-10.75561,1.37183,3e-05,0.01888,34.53,4.0,0.0,0.0002,0.0002,day,2024-02-05,46500,2024-02-05,0.005479452054794521,0.5317000000000001,0.490385,16.918252523583078,9.991015418026336,0.0002,16.79514866295085,16.79494866295085,0.0,0.0002
