best_bid_amount,best_ask_amount,ask_iv,bid_iv,underlying_index,underlying_price,mark_iv,best_bid_price,best_ask_price,interest_rate,mark_price,open_interest,max_price,min_price,settlement_price,last_price,asks,bids,instrument_name,index_price,change_id,timestamp,greeks.rho,greeks.theta,greeks.vega,greeks.gamma,greeks.delta,stats.volume_usd,stats.volume,stats.price_change,stats.low,stats.high,settlement_period,Expiration Date,Strike Price
1.5,21.4,56.47,55.48,BTC-31JAN25,70258.52,55.99,0.0775,0.0795,0.0,0.0785,1.1,0.1425,0.042,0.07000476,0.0735,"[[0.0795, 21.4]]","[[0.0775, 1.5]]",BTC-31JAN25-77000-C,66822.18,29188433238,1729886316020,66.28947,-40.98212,142.73997,2e-05,0.43174,5441.19,1.1,0.6849,0.073,0.0735,month,31JAN25,77000
2.6,12.6,56.7,55.46,BTC-31JAN25,70258.52,56.16,0.073,0.0755,0.0,0.0744,0.1,0.138,0.039,0.06600437,0.0825,"[[0.0755, 12.6]]","[[0.073, 2.6]]",BTC-31JAN25-78000-C,66822.18,29188433650,1729886316020,63.90239,-40.76984,141.55715,2e-05,0.4149,56357.39,11.3,19.5652,0.053,0.0825,month,31JAN25,78000
10.0,4.3,57.11,54.87,BTC-31JAN25,70258.52,56.16,0.182,0.1865,0.0,0.1846,9.4,0.2655,0.1315,0.20128926,0.1925,"[[0.1865, 4.3]]","[[0.182, 10.0]]",BTC-31JAN25-78000-P,66822.18,29188433243,1729886316020,-144.45526,-40.76984,141.55715,2e-05,-0.5851,122560.53,9.4,0.0,0.1925,0.1925,month,31JAN25,78000
0.0,0.0,0.0,0.0,BTC-31JAN25,70258.52,56.16,0.0,0.0,0.0,0.0703,0.0,0.133,0.036,0.06273739,,[],[],BTC-31JAN25-79000-C,66822.18,29183717522,1729886316020,61.63112,-40.31772,140.23364,2e-05,0.39806,0.0,0.0,,,,month,31JAN25,79000
2.0,13.6,56.15,55.17,BTC-31JAN25,70258.52,55.77,0.0865,0.0885,0.0,0.0877,0.0,0.152,0.0495,0.07800548,0.0965,"[[0.0885, 13.6]]","[[0.0865, 2.0]]",BTC-31JAN25-75000-C,66822.18,29188433254,1729886316020,71.20895,-41.28953,144.37435,2e-05,0.46714,141979.41,25.0,22.1519,0.079,0.0965,month,31JAN25,75000
0.0,0.0,0.0,0.0,BTC-31JAN25,70253.49,56.72,0.0,0.0,0.0,0.0635,0.0,0.1255,0.0305,0.0560977,,[],[],BTC-31JAN25-81000-C,66817.62,29183717524,1729886317028,57.16725,-39.75176,136.91266,2e-05,0.36751,0.0,0.0,,,,month,31JAN25,81000
0.0,32.4,57.13,0.0,BTC-31JAN25,70253.49,56.21,0.0,0.068,0.0,0.0662,0.0,0.1285,0.033,0.05925411,0.074,"[[0.068, 32.4]]",[],BTC-31JAN25-80000-C,66817.62,29188379352,1729886317028,59.14777,-39.89087,138.40225,2e-05,0.38134,44902.2,9.8,-9.7561,0.059,0.082,month,31JAN25,80000
2.8,12.0,56.38,55.4,BTC-31JAN25,70253.49,55.85,0.082,0.084,0.0,0.083,0.1,0.147,0.046,0.07425531,0.0915,"[[0.084, 12.0]]","[[0.082, 2.8]]",BTC-31JAN25-76000-C,66817.62,29188386667,1729886317028,68.71243,-41.15072,143.67546,2e-05,0.44907,98572.2,17.8,22.0,0.075,0.0915,month,31JAN25,76000
10.0,2.0,56.48,54.76,BTC-31JAN25,70253.49,55.85,0.1625,0.166,0.0,0.1647,0.0,0.244,0.114,0.18042992,,"[[0.166, 2.0]]","[[0.1625, 10.0]]",BTC-31JAN25-76000-P,66817.62,29188431236,1729886317028,-134.30573,-41.15114,143.67384,2e-05,-0.55094,0.0,0.0,,,,month,31JAN25,76000
10.0,4.1,57.52,54.98,BTC-31JAN25,70253.49,56.21,0.2025,0.2075,0.0,0.2048,0.0,0.2875,0.15,0.2236466,0.2035,"[[0.2075, 4.1]]","[[0.2025, 10.0]]",BTC-31JAN25-80000-P,66817.62,29188434030,1729886317303,-154.55487,-39.89145,138.39935,2e-05,-0.61866,210669.13,15.2,0.0,0.2035,0.2035,month,31JAN25,80000
2.0,4.5,56.37,54.67,BTC-31JAN25,70253.49,55.75,0.153,0.1565,0.0,0.1552,0.0,0.2335,0.1055,0.16962474,0.1535,"[[0.1565, 4.5]]","[[0.153, 2.0]]",BTC-31JAN25-75000-P,66817.62,29188431238,1729886317028,-129.15661,-41.27023,144.35998,2e-05,-0.53301,115001.59,11.0,0.0,0.1535,0.1535,month,31JAN25,75000
0.0,0.0,0.0,0.0,SYN.BTC-31JAN25,70532.0854,56.72,0.0,0.0,0.0,0.2169,0.0,0.296,0.1575,0.2350478,,[],[],BTC-31JAN25-81000-P,66817.62,0,1729886316922,-160.25908,-39.91146,138.99029,2e-05,-0.6261,0.0,0.0,,,,month,31JAN25,81000
2.0,31.1,57.41,56.37,BTC-31JAN25,70253.49,56.86,0.059,0.061,0.0,0.06,0.0,0.1215,0.0285,0.05275344,0.0525,"[[0.061, 31.1]]","[[0.059, 2.0]]",BTC-31JAN25-82000-C,66817.62,29188379347,1729886317028,54.86339,-39.30691,134.81068,2e-05,0.35228,2830.67,0.8,0.0,0.0525,0.0525,month,31JAN25,82000
10.0,2.0,56.71,54.99,BTC-31JAN25,70253.49,55.98,0.1725,0.176,0.0,0.1744,0.0,0.2545,0.1225,0.19073234,,"[[0.176, 2.0]]","[[0.1725, 10.0]]",BTC-31JAN25-77000-P,66817.62,29188433255,1729886317028,-139.41713,-40.97063,142.72192,2e-05,-0.56839,0.0,0.0,,,,month,31JAN25,77000
0.0,0.0,0.0,0.0,BTC-31JAN25,70253.49,56.92,0.0,0.0,0.0,0.0567,0.0,0.1175,0.026,0.04973136,,[],[],BTC-31JAN25-83000-C,66817.62,29183717527,1729886317028,52.80887,-38.6913,132.79438,2e-05,0.33758,0.0,0.0,,,,month,31JAN25,83000
5.2,10.3,57.57,56.49,BTC-31JAN25,70253.49,57.0,0.0525,0.0545,0.0,0.0535,0.0,0.1135,0.024,0.04700179,0.0495,"[[0.0545, 10.3]]","[[0.0525, 5.2]]",BTC-31JAN25-84000-C,66817.62,29188424494,1729886317028,50.59083,-38.10695,130.35813,2e-05,0.32303,335.23,0.1,0.0,0.0495,0.0495,month,31JAN25,84000
0.0,0.0,0.0,0.0,SYN.BTC-31JAN25,70532.0854,56.15,0.0,0.0,0.0,0.1952,0.0,0.273,0.138,0.21257761,,[],[],BTC-31JAN25-79000-P,66817.62,0,1729886316922,-150.35393,-40.40451,142.13455,2e-05,-0.59568,0.0,0.0,,,,month,31JAN25,79000
15.2,11.1,58.22,57.05,BTC-31JAN25,70253.49,57.61,0.042,0.044,0.0,0.043,0.1,0.1005,0.017,0.03749977,0.048,"[[0.044, 11.1]]","[[0.042, 15.2]]",BTC-31JAN25-88000-C,66817.62,29188390115,1729886316922,42.93891,-35.584,120.44755,2e-05,0.27175,53583.39,16.6,0.0,0.048,0.048,month,31JAN25,88000
26.5,22.5,59.89,42.47,BTC-31JAN25,70253.49,57.61,0.272,0.2995,0.0,0.2955,0.0,0.382,0.2355,0.31833443,,"[[0.2995, 22.5]]","[[0.272, 26.5]]",BTC-31JAN25-88000-P,66817.62,29188433246,1729886317028,-192.13302,-35.58422,120.44489,2e-05,-0.72825,0.0,0.0,,,,month,31JAN25,88000
6.0,33.3,58.61,46.6,BTC-31JAN25,70254.91,56.86,0.208,0.2305,0.0,0.2271,0.0,0.311,0.171,0.24625625,,"[[0.2305, 33.3]]","[[0.208, 6.0]]",BTC-31JAN25-82000-P,66819.19,29188433247,1729886317929,-164.17559,-39.31171,134.81562,2e-05,-0.64768,0.0,0.0,,,,month,31JAN25,82000
0.0,0.0,0.0,0.0,SYN.BTC-31JAN25,70532.0854,56.92,0.0,0.0,0.0,0.2384,0.0,0.319,0.1775,0.25779133,,[],[],BTC-31JAN25-83000-P,66819.19,0,1729886317929,-169.41682,-38.96811,134.64888,2e-05,-0.65661,0.0,0.0,,,,month,31JAN25,83000
29.5,29.6,59.63,43.89,BTC-31JAN25,70254.91,57.01,0.226,0.254,0.0,0.249,0.0,0.334,0.1915,0.26961492,0.2175,"[[0.254, 29.6]]","[[0.226, 29.5]]",BTC-31JAN25-84000-P,66819.19,29188433252,1729886318034,-173.78871,-38.11144,130.36638,2e-05,-0.67694,346466.96,25.0,14.7757,0.1895,0.2175,month,31JAN25,84000
13.3,10.9,57.91,56.79,BTC-31JAN25,70254.91,57.33,0.047,0.049,0.0,0.048,0.1,0.107,0.0205,0.0422521,0.0535,"[[0.049, 10.9]]","[[0.047, 13.3]]",BTC-31JAN25-86000-C,66819.19,29188331021,1729886318034,46.66259,-36.92577,125.59777,2e-05,0.29659,47690.23,15.5,27.381,0.042,0.0535,month,31JAN25,86000
28.0,23.7,60.06,43.48,BTC-31JAN25,70254.91,57.33,0.249,0.277,0.0,0.272,0.0,0.358,0.213,0.29397619,,"[[0.277, 23.7]]","[[0.249, 28.0]]",BTC-31JAN25-86000-P,66819.19,29188429654,1729886318034,-183.0699,-36.92629,125.59325,2e-05,-0.70342,0.0,0.0,,,,month,31JAN25,86000
38.0,2.3,58.5,57.28,BTC-31JAN25,70255.99,57.87,0.0375,0.0395,0.0,0.0385,0.2,0.0945,0.0145,0.0334986,0.0435,"[[0.0395, 2.3]]","[[0.0375, 38.0]]",BTC-31JAN25-90000-C,66820.87,29188393693,1729886319041,39.46613,-34.15555,115.08563,2e-05,0.24876,29256.07,10.0,0.0,0.0435,0.0435,month,31JAN25,90000
0.0,0.0,0.0,0.0,SYN.BTC-31JAN25,70532.0854,59.21,0.0,0.0,0.0,0.3706,0.0,0.4545,0.303,0.39862304,,[],[],BTC-31JAN25-94000-P,66820.87,0,1729886318936,-219.08489,-32.39876,108.08582,1e-05,-0.78192,0.0,0.0,,,,month,31JAN25,94000
25.3,21.4,60.88,41.16,BTC-31JAN25,70255.99,57.87,0.2955,0.3245,0.0,0.3195,22.1,0.407,0.2585,0.34344094,0.3325,"[[0.3245, 21.4]]","[[0.2955, 25.3]]",BTC-31JAN25-90000-P,66820.87,29188431239,1729886319041,-200.94953,-34.15568,115.08358,2e-05,-0.75124,497844.89,22.1,0.1506,0.332,0.3325,month,31JAN25,90000
28.0,16.2,58.8,57.52,BTC-31JAN25,70255.99,58.31,0.0335,0.0355,0.0,0.0347,0.0,0.089,0.0125,0.03392447,0.0325,"[[0.0355, 16.2]]","[[0.0335, 28.0]]",BTC-31JAN25-92000-C,66820.87,29188434404,1729886319041,36.35036,-32.84173,109.83263,1e-05,0.22842,24575.93,11.1,0.0,0.0325,0.0325,month,31JAN25,92000
2.3,35.6,59.4,58.02,BTC-31JAN25,70255.99,59.21,0.0285,0.0305,0.0,0.0302,0.2,0.0825,0.01,0.02838013,0.0335,"[[0.0305, 35.6]]","[[0.0285, 2.3]]",BTC-31JAN25-95000-C,66820.87,29188434406,1729886319041,32.31486,-31.08679,102.38898,1e-05,0.20241,5544.5,2.5,26.4151,0.0265,0.0335,month,31JAN25,95000
20.5,20.5,61.61,40.85,BTC-31JAN25,70255.99,58.31,0.321,0.3495,0.0,0.3442,0.0,0.4325,0.2825,0.37297661,,"[[0.3495, 20.5]]","[[0.321, 20.5]]",BTC-31JAN25-92000-P,66820.87,29188434408,1729886319041,-209.40482,-32.84173,109.83263,1e-05,-0.77158,0.0,0.0,,,,month,31JAN25,92000
0.0,0.0,0.0,0.0,SYN.BTC-31JAN25,70532.0854,59.21,0.0,0.0,0.0,0.3954,0.0,0.4795,0.327,0.42431919,,[],[],BTC-31JAN25-96000-P,66820.87,0,1729886318936,-227.52644,-30.64747,102.24331,1e-05,-0.80152,0.0,0.0,,,,month,31JAN25,96000
9.2,8.0,62.86,53.87,BTC-31JAN25,70253.09,59.53,0.4395,0.4505,0.0,0.4461,10.1,0.536,0.382,0.47649279,0.462,"[[0.4505, 8.0]]","[[0.4395, 9.2]]",BTC-31JAN25-100000-P,66819.01,29188433256,1729886320047,-241.333,-26.98636,88.40517,1e-05,-0.83984,316128.66,10.1,0.1083,0.4615,0.462,month,31JAN25,100000
35.8,38.0,61.57,59.75,BTC-31JAN25,70253.09,60.65,0.017,0.019,0.0,0.018,0.2,0.0625,0.003,0.01549083,0.007,"[[0.019, 38.0]]","[[0.017, 35.8]]",BTC-31JAN25-105000-C,66819.01,29188204008,1729886320047,21.07044,-23.9178,76.91324,1e-05,0.13024,29478.08,25.0,-72.0,0.007,0.025,month,31JAN25,105000
0.0,0.0,0.0,0.0,BTC-31JAN25,70253.09,59.18,0.0,0.0,0.0,0.0321,0.0,0.0855,0.011,0.03045874,,[],[],BTC-31JAN25-94000-C,66819.01,29183717534,1729886320047,33.89254,-31.94177,105.43637,1e-05,0.2124,0.0,0.0,,,,month,31JAN25,94000
55.3,21.9,62.42,60.29,BTC-31JAN25,70253.09,61.34,0.013,0.015,0.0,0.014,0.0,0.0545,0.0001,0.01222694,0.0135,"[[0.015, 21.9]]","[[0.013, 55.3]]",BTC-31JAN25-110000-C,66819.01,29188381272,1729886320047,17.00969,-20.71233,65.84624,1e-05,0.10461,0.0,0.0,,,,month,31JAN25,110000
5.2,11.0,60.14,58.94,BTC-31JAN25,70253.09,59.53,0.022,0.0235,0.0,0.0227,0.2,0.0705,0.0065,0.02099936,0.016,"[[0.0235, 11.0]]","[[0.022, 5.2]]",BTC-31JAN25-100000-C,66819.01,29188381277,1729886320047,25.79392,-26.9865,88.40878,1e-05,0.16017,0.0,0.0,,,,month,31JAN25,100000
0.0,0.0,0.0,0.0,BTC-31JAN25,70253.09,59.18,0.0,0.0,0.0,0.0285,0.0,0.08,0.009,0.027045,,[],[],BTC-31JAN25-96000-C,66819.01,29183717536,1729886320047,30.92758,-30.16435,99.56929,1e-05,0.193,0.0,0.0,,,,month,31JAN25,96000
19.4,19.3,62.25,38.15,BTC-31JAN25,70253.09,59.18,0.3585,0.387,0.0,0.3824,0.0,0.4715,0.3195,0.41109697,,"[[0.387, 19.3]]","[[0.3585, 19.4]]",BTC-31JAN25-95000-P,66819.01,29188433649,1729886319943,-221.48058,-31.0554,102.33055,1e-05,-0.79777,0.0,0.0,,,,month,31JAN25,95000
0.0,16.9,66.07,0.0,BTC-31JAN25,70253.09,61.34,0.0,0.5845,0.0,0.5797,0.0,0.6715,0.512,0.61326821,,"[[0.5845, 16.9]]",[],BTC-31JAN25-110000-P,66819.01,29188433240,1729886320047,-276.82938,-20.71197,65.84275,1e-05,-0.8954,0.0,0.0,,,,month,31JAN25,110000
0.0,8.2,68.34,0.0,BTC-31JAN25,70253.09,62.81,0.0,0.6535,0.0,0.6485,8.5,0.742,0.579,0.68355293,0.6665,"[[0.6535, 8.2]]",[],BTC-31JAN25-115000-P,66819.01,29188434407,1729886320047,-292.93248,-18.60559,57.7679,1e-05,-0.91244,383932.69,8.5,0.0,0.6665,0.6665,month,31JAN25,115000
0.0,0.0,0.0,0.0,BTC-31JAN25,70253.09,63.67,0.0,0.0,0.0,0.0093,0.0,0.044,0.0001,0.0086918,,[],[],BTC-31JAN25-120000-C,66819.01,29183717466,1729886320047,11.78707,-16.25529,49.87395,1e-05,0.07202,0.0,0.0,,,,month,31JAN25,120000
8.4,8.2,64.09,52.88,BTC-31JAN25,70253.09,60.65,0.505,0.5165,0.0,0.5126,0.0,0.6035,0.4465,0.54375645,0.51,"[[0.5165, 8.2]]","[[0.505, 8.4]]",BTC-31JAN25-105000-P,66819.01,29188433251,1729886320047,-259.41565,-23.91701,76.90248,1e-05,-0.86978,316107.93,9.1,0.0,0.51,0.51,month,31JAN25,105000
5.1,35.6,63.92,61.48,BTC-31JAN25,70252.4,62.79,0.0105,0.0125,0.0,0.0115,0.4,0.0495,0.0001,0.00973572,0.008,"[[0.0125, 35.6]]","[[0.0105, 5.1]]",BTC-31JAN25-115000-C,66819.25,29188433644,1729886321055,14.24826,-18.58606,57.72487,1e-05,0.08747,0.0,0.0,,,,month,31JAN25,115000
0.0,0.0,0.0,0.0,SYN.BTC-31JAN25,70532.0854,63.67,0.0,0.0,0.0,0.7177,0.0,0.8055,0.6395,0.75528453,,[],[],BTC-31JAN25-120000-P,66819.25,0,1729886320950,-312.2331,-16.75205,51.96927,1e-05,-0.92493,0.0,0.0,,,,month,31JAN25,120000
0.0,0.0,0.0,0.0,BTC-31JAN25,70252.4,65.18,0.0,0.0,0.0,0.0061,0.0,0.0355,0.0001,0.00497644,,[],[],BTC-31JAN25-130000-C,66819.25,29183717468,1729886321055,8.0284,-12.26139,36.74907,0.0,0.04878,0.0,0.0,,,,month,31JAN25,130000
0.0,0.0,0.0,0.0,BTC-31JAN25,70252.4,64.32,0.0,0.0,0.0,0.0074,0.0,0.039,0.0001,0.0065829,,[],[],BTC-31JAN25-125000-C,66819.25,29183717467,1729886321055,9.64609,-14.0195,42.57747,1e-05,0.05874,0.0,0.0,,,,month,31JAN25,125000
0.0,0.0,0.0,0.0,SYN.BTC-31JAN25,70532.0854,65.18,0.0,0.0,0.0,0.8567,0.0,0.946,0.7745,0.89711857,,[],[],BTC-31JAN25-130000-P,66819.25,0,1729886320950,-343.21285,-12.70854,38.51254,0.0,-0.94888,0.0,0.0,,,,month,31JAN25,130000
0.0,0.0,0.0,0.0,SYN.BTC-31JAN25,70532.0854,64.32,0.0,0.0,0.0,0.7869,0.0,0.875,0.707,0.82595033,,[],[],BTC-31JAN25-125000-P,66819.25,0,1729886320950,-327.99238,-14.49233,44.50257,1e-05,-0.93859,0.0,0.0,,,,month,31JAN25,125000
0.0,0.0,0.0,0.0,SYN.BTC-31JAN25,70532.0854,66.05,0.0,0.0,0.0,0.9267,0.0,1.0175,0.842,0.96862834,0.9675,[],[],BTC-31JAN25-135000-P,66819.59,29173836994,1729886321957,-356.64939,-11.1353,33.15673,0.0,-0.95747,1647214.22,25.0,0.0,0.9675,0.9675,month,31JAN25,135000
0.0,0.0,0.0,0.0,BTC-31JAN25,70251.86,66.05,0.0,0.0,0.0,0.005,0.0,0.032,0.0001,0.00371152,0.0001,[],[],BTC-31JAN25-135000-C,66819.59,29183717469,1729886322061,6.73737,-10.7742,31.86313,0.0,0.04086,170.25,25.0,0.0,0.0001,0.0001,month,31JAN25,135000
50.0,25.0,0.0,0.0,BTC-28MAR25,71250.94,67.12,0.662,0.713,0.0,0.7194,386.5,0.734,0.7045,0.72779795,0.71,"[[0.713, 25.0], [0.722, 6.0]]","[[0.662, 50.0]]",BTC-28MAR25-20000-C,66819.59,29188391579,1729886321957,83.82088,-0.29459,1.34743,0.0,0.99914,0.0,0.0,,,,month,28MAR25,20000
0.0,0.0,0.0,0.0,BTC-31JAN25,70251.86,66.89,0.0,0.0,0.0,0.0042,0.0,0.029,0.0001,0.00287636,0.0345,[],[],BTC-31JAN25-140000-C,66819.59,29183717470,1729886322061,5.67917,-9.4766,27.67638,0.0,0.03439,0.0,0.0,,,,month,31JAN25,140000
0.1,0.1,0.0,0.0,BTC-28MAR25,71250.94,67.12,0.63,0.64,0.0,0.6498,0.2,0.6675,0.635,0.6605401,0.6375,"[[0.64, 0.1]]","[[0.63, 0.1]]",BTC-28MAR25-25000-C,66819.59,29167732642,1729886321957,104.38133,-1.31274,6.05001,0.0,0.99555,0.0,0.0,,,,month,28MAR25,25000
0.0,0.0,0.0,0.0,SYN.BTC-31JAN25,70532.0854,66.89,0.0,0.0,0.0,0.997,0.0,1.089,0.91,1.04056787,1.2535,[],[],BTC-31JAN25-140000-P,66819.59,29150886313,1729886321957,-372.7361,-9.87061,29.14742,0.0,-0.96379,0.0,0.0,,,,month,31JAN25,140000
7.1,10.0,82.4,77.92,BTC-28MAR25,71250.79,67.12,0.0005,0.0008,0.0,0.0001,138.6,0.015,0.0001,0.00021404,0.0009,"[[0.0008, 10.0], [0.0015, 0.9]]","[[0.0005, 7.1]]",BTC-28MAR25-20000-P,66820.15,29188406118,1729886322964,-0.29057,-0.29455,1.34728,0.0,-0.00086,941.64,11.2,-25.0,0.0009,0.0015,month,28MAR25,20000
0.0,0.0,0.0,0.0,BTC-28MAR25,71250.79,67.12,0.0,0.0,0.0,0.0007,0.0,0.0155,0.0001,0.00106257,0.0001,[],[],BTC-28MAR25-25000-P,66820.15,29007753925,1729886322964,-1.55902,-1.31445,6.06147,0.0,-0.00446,0.0,0.0,,,,month,28MAR25,25000
6.0,2.5,74.69,54.67,BTC-28MAR25,71250.94,67.12,0.5795,0.5835,0.0,0.5814,449.6,0.6065,0.5625,0.59468544,0.574,"[[0.5835, 2.5]]","[[0.5795, 6.0], [0.5, 50.0]]",BTC-28MAR25-30000-C,66820.15,29188433071,1729886322964,121.32144,-3.54481,16.21386,0.0,0.98627,0.0,0.0,,,,month,28MAR25,30000
0.0,0.0,0.0,0.0,BTC-28MAR25,71250.79,63.74,0.0,0.0,0.0,0.5139,0.0,0.5455,0.4905,0.52766698,0.465,[],[],BTC-28MAR25-35000-C,66820.15,28940813433,1729886322964,138.58454,-6.03056,29.28459,0.0,0.97259,0.0,0.0,,,,month,28MAR25,35000
0.0,0.0,0.0,0.0,BTC-28MAR25,71250.79,59.27,0.0,0.0,0.0,0.422,0.0,0.463,0.392,0.4395962,0.422,[],[],BTC-28MAR25-42000-C,66820.15,28786966053,1729886322964,156.76407,-10.45648,54.60626,0.0,0.94091,0.0,0.0,,,,month,28MAR25,42000
0.0,0.0,0.0,0.0,BTC-28MAR25,71250.79,59.27,0.0,0.0,0.0,0.0115,0.0,0.041,0.0001,0.01167001,0.228,[],[],BTC-28MAR25-42000-P,66820.15,29007753929,1729886322964,-21.31321,-10.45648,54.60626,0.0,-0.05909,0.0,0.0,,,,month,28MAR25,42000
0.0,0.0,0.0,0.0,BTC-28MAR25,71250.94,59.27,0.0,0.0,0.0,0.3976,0.0,0.442,0.365,0.41595917,0.4515,[],[],BTC-28MAR25-44000-C,66820.15,28733638767,1729886322964,159.41718,-12.53212,65.44577,1e-05,0.92534,0.0,0.0,,,,month,28MAR25,44000
6.0,6.0,63.22,55.99,BTC-28MAR25,71250.79,59.27,0.445,0.4495,0.0,0.4469,251.9,0.4845,0.419,0.46378078,0.4465,"[[0.4495, 6.0]]","[[0.445, 6.0], [0.331, 50.0]]",BTC-28MAR25-40000-C,66820.25,29188408824,1729886323971,152.22124,-8.47153,43.88221,0.0,0.95489,0.0,0.0,,,,month,28MAR25,40000
0.2,26.1,60.4,57.95,BTC-28MAR25,71250.2,59.27,0.0075,0.009,0.0,0.0083,220.7,0.0335,0.0001,0.00861221,0.0075,"[[0.009, 26.1]]","[[0.0075, 0.2], [0.0055, 0.8]]",BTC-28MAR25-40000-P,66820.25,29188406280,1729886323971,-16.00101,-8.47179,43.88377,0.0,-0.04511,16068.11,29.0,0.0,0.006,0.014,month,28MAR25,40000
0.0,0.0,0.0,0.0,BTC-28MAR25,71250.79,63.74,0.0,0.0,0.0,0.0051,4.0,0.0245,0.0001,0.00439516,0.175,[],[],BTC-28MAR25-35000-P,66820.25,29007753927,1729886323971,-9.8132,-6.03056,29.28459,0.0,-0.02741,0.0,0.0,,,,month,28MAR25,35000
2.9,5.3,68.65,65.58,BTC-28MAR25,71250.2,67.12,0.0021,0.0028,0.0,0.0024,99.2,0.017,0.0001,0.00330954,0.0021,"[[0.0028, 5.3], [0.004, 0.8]]","[[0.0021, 2.9], [0.0018, 0.9]]",BTC-28MAR25-30000-P,66820.25,29188431818,1729886323971,-4.8436,-3.5448,16.21406,0.0,-0.01373,8746.02,50.9,16.6667,0.0018,0.0038,month,28MAR25,30000
0.0,0.0,0.0,0.0,BTC-28MAR25,71250.2,59.27,0.0,0.0,0.0,0.0152,0.0,0.049,0.0002,0.01527459,0.0815,[],[],BTC-28MAR25-44000-P,66820.25,29046990541,1729886323971,-27.14005,-12.53193,65.44589,1e-05,-0.07466,0.0,0.0,,,,month,28MAR25,44000
5.0,12.0,57.11,56.02,BTC-28MAR25,71249.81,59.27,0.014,0.015,0.0,0.0171,92.4,0.0535,0.0021,0.01718749,0.014,"[[0.015, 12.0]]","[[0.014, 5.0], [0.011, 0.8]]",BTC-28MAR25-45000-P,66820.52,29188406310,1729886324978,-29.86812,-13.5848,70.37027,1e-05,-0.0826,50075.86,51.5,12.0,0.011,0.0245,month,28MAR25,45000
0.0,0.0,0.0,0.0,BTC-28MAR25,71249.81,59.27,0.0,0.0,0.0,0.374,0.1,0.422,0.339,0.39301645,0.5125,[],[],BTC-28MAR25-46000-C,66820.52,28629077060,1729886324978,161.21933,-14.69798,76.75904,1e-05,0.90771,0.0,0.0,,,,month,28MAR25,46000
0.0,0.0,0.0,0.0,BTC-28MAR25,71249.81,59.27,0.0,0.0,0.0,0.0196,10.1,0.058,0.0047,0.01957348,0.1065,[],[],BTC-28MAR25-46000-P,66820.52,29007753933,1729886324978,-33.8177,-14.69798,76.75904,1e-05,-0.09229,0.0,0.0,,,,month,28MAR25,46000
0.0,0.0,0.0,0.0,BTC-28MAR25,71249.81,58.02,0.0,0.0,0.0,0.0234,0.1,0.065,0.008,0.02461374,0.1755,[],[],BTC-28MAR25-48000-P,66820.52,29007753934,1729886324978,-39.85783,-16.19682,86.3998,1e-05,-0.10853,0.0,0.0,,,,month,28MAR25,48000
0.0,0.0,0.0,0.0,BTC-28MAR25,71249.81,58.02,0.0,0.0,0.0,0.3497,0.0,0.4,0.313,0.3708151,0.417,[],[],BTC-28MAR25-48000-C,66820.52,28905186000,1729886324978,163.65907,-16.19682,86.3998,1e-05,0.89147,0.0,0.0,,,,month,28MAR25,48000
0.0,0.0,0.0,0.0,BTC-28MAR25,71249.81,58.02,0.0,0.0,0.0,0.3063,0.0,0.363,0.2655,0.32878545,0.2926,[],[],BTC-28MAR25-52000-C,66820.52,28629076995,1729886324978,163.24943,-20.57102,109.73339,1e-05,0.84673,0.0,0.0,,,,month,28MAR25,52000
4.7,6.9,57.1,53.27,BTC-28MAR25,71249.81,58.02,0.321,0.326,0.0,0.3273,196.1,0.3815,0.289,0.34919279,0.332,"[[0.326, 6.9]]","[[0.321, 4.7], [0.1, 0.1]]",BTC-28MAR25-50000-C,66820.52,29188433371,1729886324978,162.81737,-18.41146,97.41581,1e-05,0.87063,122955.85,5.5,0.0,0.332,0.332,month,28MAR25,50000
5.7,6.0,58.76,53.84,BTC-28MAR25,71249.81,59.27,0.3805,0.385,0.0,0.3855,178.8,0.432,0.352,0.40425167,0.3688,"[[0.385, 6.0]]","[[0.3805, 5.7]]",BTC-28MAR25-45000-C,66820.52,29188433079,1729886324978,159.38015,-13.58476,70.36913,1e-05,0.9174,781883.26,31.0,-5.7982,0.3688,0.3915,month,28MAR25,45000
0.9,13.9,55.78,51.45,BTC-28MAR25,71250.2,58.02,0.0205,0.026,0.0,0.029,507.0,0.0755,0.011,0.0302306,0.025,"[[0.026, 13.9], [0.0325, 0.9]]","[[0.0205, 0.9]]",BTC-28MAR25-50000-P,66820.52,29188406501,1729886324978,-47.45776,-18.41124,97.41597,1e-05,-0.12937,120953.48,75.5,13.6364,0.0195,0.04,month,28MAR25,50000
0.0,0.0,0.0,0.0,BTC-28MAR25,71249.81,57.28,0.0,0.0,0.0,0.2848,25.8,0.344,0.2425,0.30901145,0.3975,[],[],BTC-28MAR25-54000-C,66820.52,28823863843,1729886324978,162.82583,-22.23115,120.13354,1e-05,0.82375,0.0,0.0,,,,month,28MAR25,54000
0.0,0.0,0.0,0.0,BTC-28MAR25,71249.81,58.02,0.0,0.0,0.0,0.0362,0.1,0.0865,0.015,0.03706731,0.1375,[],[],BTC-28MAR25-52000-P,66820.52,29007753937,1729886324978,-57.22721,-20.57102,109.73339,1e-05,-0.15327,0.0,0.0,,,,month,28MAR25,52000
